"","end_place","start_place","bike_number","start_timestamp","end_timestamp","czas_poczatkowy","czas_koncowy","coordinate_start","lat_start","lng_start","name_start","coordinate_end","lat_end","lng_end","name_end","distance","ID","duration","speed","direct","direct_name","time_start","data","rok","miesiac","dzien","godzina","h","m","s","time_end","dzien_tygodnia","wday","qh"
"5500",3562243,3581060,63047,1628965663,1628966385,2021-08-14 20:27:43,2021-08-14 20:39:45,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",1930.33474452403,"54.18588,15.55375 54.18194,15.57067",722,9.62493778433035,"3581060_3562243","Latarnia Morska -> Dworzec PKP",2021-08-14 20:27:43,"2021-08-14","2021","08","14","20:27:43","20","27","43",2021-08-14 20:39:45,"sob\.",7,"20:"
"5501",3580557,3562243,63044,1628965783,1628968910,2021-08-14 20:29:43,2021-08-14 21:21:50,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry",2220.14305516605,"54.18194,15.57067 54.17906,15.59042",3127,2.55596897940447,"3562243_3580557","Dworzec PKP -> Ogrody - ul. Fredry",2021-08-14 20:29:43,"2021-08-14","2021","08","14","20:29:43","20","29","43",2021-08-14 21:21:50,"sob\.",7,"20:"
"5502",3581049,3579613,63286,1628965783,1628966264,2021-08-14 20:29:43,2021-08-14 20:37:44,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja",748.00076326206,"54.1752,15.56177 54.17112,15.56722",481,5.59834251090107,"3579613_3581049","Stadion -> ul. 1 Maja",2021-08-14 20:29:43,"2021-08-14","2021","08","14","20:29:43","20","29","43",2021-08-14 20:37:44,"sob\.",7,"20:"
"5503",3581049,3579613,63174,1628965783,1628966264,2021-08-14 20:29:43,2021-08-14 20:37:44,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja",748.00076326206,"54.1752,15.56177 54.17112,15.56722",481,5.59834251090107,"3579613_3581049","Stadion -> ul. 1 Maja",2021-08-14 20:29:43,"2021-08-14","2021","08","14","20:29:43","20","29","43",2021-08-14 20:37:44,"sob\.",7,"20:"
"5504",3575154,3580557,63069,1628966024,1628966625,2021-08-14 20:33:44,2021-08-14 20:43:45,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców",884.76417448741,"54.17906,15.59042 54.17592,15.58307",601,5.29975212671327,"3580557_3575154","Ogrody - ul. Fredry -> Ul. Słowińców",2021-08-14 20:33:44,"2021-08-14","2021","08","14","20:33:44","20","33","44",2021-08-14 20:43:45,"sob\.",7,"20:"
"5505",3576237,3580557,63164,1628966024,1628966505,2021-08-14 20:33:44,2021-08-14 20:41:45,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.17624,15.57618",54.17624,15.57618,"Ratusz",1613.77212939467,"54.17906,15.59042 54.17624,15.57618",481,12.0781282033697,"3580557_3576237","Ogrody - ul. Fredry -> Ratusz",2021-08-14 20:33:44,"2021-08-14","2021","08","14","20:33:44","20","33","44",2021-08-14 20:41:45,"sob\.",7,"20:"
"5506",3576237,3580557,63104,1628966024,1628966625,2021-08-14 20:33:44,2021-08-14 20:43:45,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.17624,15.57618",54.17624,15.57618,"Ratusz",1613.77212939467,"54.17906,15.59042 54.17624,15.57618",601,9.6665219065238,"3580557_3576237","Ogrody - ul. Fredry -> Ratusz",2021-08-14 20:33:44,"2021-08-14","2021","08","14","20:33:44","20","33","44",2021-08-14 20:43:45,"sob\.",7,"20:"
"5507",3576237,3580557,63288,1628966024,1628966625,2021-08-14 20:33:44,2021-08-14 20:43:45,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.17624,15.57618",54.17624,15.57618,"Ratusz",1613.77212939467,"54.17906,15.59042 54.17624,15.57618",601,9.6665219065238,"3580557_3576237","Ogrody - ul. Fredry -> Ratusz",2021-08-14 20:33:44,"2021-08-14","2021","08","14","20:33:44","20","33","44",2021-08-14 20:43:45,"sob\.",7,"20:"
"5508",3579613,3580557,63001,1628966264,1628967227,2021-08-14 20:37:44,2021-08-14 20:53:47,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.1752,15.56177",54.1752,15.56177,"Stadion",3216.05035661621,"54.17906,15.59042 54.1752,15.56177",963,12.0226181555746,"3580557_3579613","Ogrody - ul. Fredry -> Stadion",2021-08-14 20:37:44,"2021-08-14","2021","08","14","20:37:44","20","37","44",2021-08-14 20:53:47,"sob\.",7,"20:"
"5509",3580557,3580938,63042,1628966385,1628966986,2021-08-14 20:39:45,2021-08-14 20:49:46,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry",892.145592898107,"54.1872,15.59208 54.17906,15.59042",601,5.34396694581229,"3580938_3580557","Kamienny Szaniec -> Ogrody - ul. Fredry",2021-08-14 20:39:45,"2021-08-14","2021","08","14","20:39:45","20","39","45",2021-08-14 20:49:46,"sob\.",7,"20:"
"5510",3580557,3580938,63126,1628966385,1628966986,2021-08-14 20:39:45,2021-08-14 20:49:46,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry",892.145592898107,"54.1872,15.59208 54.17906,15.59042",601,5.34396694581229,"3580938_3580557","Kamienny Szaniec -> Ogrody - ul. Fredry",2021-08-14 20:39:45,"2021-08-14","2021","08","14","20:39:45","20","39","45",2021-08-14 20:49:46,"sob\.",7,"20:"
"5511",3580557,3580938,63283,1628966385,1628967587,2021-08-14 20:39:45,2021-08-14 20:59:47,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry",892.145592898107,"54.1872,15.59208 54.17906,15.59042",1202,2.67198347290614,"3580938_3580557","Kamienny Szaniec -> Ogrody - ul. Fredry",2021-08-14 20:39:45,"2021-08-14","2021","08","14","20:39:45","20","39","45",2021-08-14 20:59:47,"sob\.",7,"20:"
"5512",3581060,3575154,63063,1628966505,1628967587,2021-08-14 20:41:45,2021-08-14 20:59:47,"54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",3434.19863510836,"54.17592,15.58307 54.18588,15.55375",1082,11.4261692110814,"3575154_3581060","Ul. Słowińców -> Latarnia Morska",2021-08-14 20:41:45,"2021-08-14","2021","08","14","20:41:45","20","41","45",2021-08-14 20:59:47,"sob\.",7,"20:"
"5513",3581070,3581049,63286,1628966625,1628967467,2021-08-14 20:43:45,2021-08-14 20:57:47,"54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja","54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego",2815.35410186943,"54.17112,15.56722 54.1773,15.54264",842,12.0371434284203,"3581049_3581070","ul. 1 Maja -> ul. Arciszewskiego",2021-08-14 20:43:45,"2021-08-14","2021","08","14","20:43:45","20","43","45",2021-08-14 20:57:47,"sob\.",7,"20:"
"5514",3575154,3581060,63055,1628966986,1628967828,2021-08-14 20:49:46,2021-08-14 21:03:48,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców",3434.19863510836,"54.18588,15.55375 54.17592,15.58307",842,14.6830345444063,"3581060_3575154","Latarnia Morska -> Ul. Słowińców",2021-08-14 20:49:46,"2021-08-14","2021","08","14","20:49:46","20","49","46",2021-08-14 21:03:48,"sob\.",7,"20:"
"5515",3575154,3581060,63043,1628966986,1628967828,2021-08-14 20:49:46,2021-08-14 21:03:48,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców",3434.19863510836,"54.18588,15.55375 54.17592,15.58307",842,14.6830345444063,"3581060_3575154","Latarnia Morska -> Ul. Słowińców",2021-08-14 20:49:46,"2021-08-14","2021","08","14","20:49:46","20","49","46",2021-08-14 21:03:48,"sob\.",7,"20:"
"5516",3580557,3580938,63062,1628967227,1628967708,2021-08-14 20:53:47,2021-08-14 21:01:48,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry",892.145592898107,"54.1872,15.59208 54.17906,15.59042",481,6.67718115266775,"3580938_3580557","Kamienny Szaniec -> Ogrody - ul. Fredry",2021-08-14 20:53:47,"2021-08-14","2021","08","14","20:53:47","20","53","47",2021-08-14 21:01:48,"sob\.",7,"20:"
"5517",3580557,3581060,63130,1628967347,1628969151,2021-08-14 20:55:47,2021-08-14 21:25:51,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry",4147.07962756025,"54.18588,15.55375 54.17906,15.59042",1804,8.2757686581025,"3581060_3580557","Latarnia Morska -> Ogrody - ul. Fredry",2021-08-14 20:55:47,"2021-08-14","2021","08","14","20:55:47","20","55","47",2021-08-14 21:25:51,"sob\.",7,"20:"
"5518",3581049,3562243,63047,1628967467,1628968068,2021-08-14 20:57:47,2021-08-14 21:07:48,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja",1222.19126021621,"54.18194,15.57067 54.17112,15.56722",601,7.3209459846562,"3562243_3581049","Dworzec PKP -> ul. 1 Maja",2021-08-14 20:57:47,"2021-08-14","2021","08","14","20:57:47","20","57","47",2021-08-14 21:07:48,"sob\.",7,"20:"
"5519",3581060,3575154,63162,1628967467,1628968670,2021-08-14 20:57:47,2021-08-14 21:17:50,"54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",3434.19863510836,"54.17592,15.58307 54.18588,15.55375",1203,10.2769036462096,"3575154_3581060","Ul. Słowińców -> Latarnia Morska",2021-08-14 20:57:47,"2021-08-14","2021","08","14","20:57:47","20","57","47",2021-08-14 21:17:50,"sob\.",7,"20:"
"5520",3562243,3581070,63168,1628967828,1628969391,2021-08-14 21:03:48,2021-08-14 21:29:51,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",3159.71300776762,"54.1773,15.54264 54.18194,15.57067",1563,7.27764992192159,"3581070_3562243","ul. Arciszewskiego -> Dworzec PKP",2021-08-14 21:03:48,"2021-08-14","2021","08","14","21:03:48","21","03","48",2021-08-14 21:29:51,"sob\.",7,"21:"
"5521",3562243,3581070,63124,1628967828,1628969271,2021-08-14 21:03:48,2021-08-14 21:27:51,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",3159.71300776762,"54.1773,15.54264 54.18194,15.57067",1443,7.88285989463856,"3581070_3562243","ul. Arciszewskiego -> Dworzec PKP",2021-08-14 21:03:48,"2021-08-14","2021","08","14","21:03:48","21","03","48",2021-08-14 21:27:51,"sob\.",7,"21:"
"5522",3562243,3581070,63286,1628967828,1628969391,2021-08-14 21:03:48,2021-08-14 21:29:51,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",3159.71300776762,"54.1773,15.54264 54.18194,15.57067",1563,7.27764992192159,"3581070_3562243","ul. Arciszewskiego -> Dworzec PKP",2021-08-14 21:03:48,"2021-08-14","2021","08","14","21:03:48","21","03","48",2021-08-14 21:29:51,"sob\.",7,"21:"
"5523",3579613,3581060,63050,1628968189,1628969151,2021-08-14 21:09:49,2021-08-14 21:25:51,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.1752,15.56177",54.1752,15.56177,"Stadion",1452.18636406564,"54.18588,15.55375 54.1752,15.56177",962,5.43437724598367,"3581060_3579613","Latarnia Morska -> Stadion",2021-08-14 21:09:49,"2021-08-14","2021","08","14","21:09:49","21","09","49",2021-08-14 21:25:51,"sob\.",7,"21:"
"5524",3579613,3581060,63185,1628968189,1628969151,2021-08-14 21:09:49,2021-08-14 21:25:51,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.1752,15.56177",54.1752,15.56177,"Stadion",1452.18636406564,"54.18588,15.55375 54.1752,15.56177",962,5.43437724598367,"3581060_3579613","Latarnia Morska -> Stadion",2021-08-14 21:09:49,"2021-08-14","2021","08","14","21:09:49","21","09","49",2021-08-14 21:25:51,"sob\.",7,"21:"
"5525",3579613,3581060,63059,1628968309,1628969271,2021-08-14 21:11:49,2021-08-14 21:27:51,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.1752,15.56177",54.1752,15.56177,"Stadion",1452.18636406564,"54.18588,15.55375 54.1752,15.56177",962,5.43437724598367,"3581060_3579613","Latarnia Morska -> Stadion",2021-08-14 21:11:49,"2021-08-14","2021","08","14","21:11:49","21","11","49",2021-08-14 21:27:51,"sob\.",7,"21:"
"5526",3579613,3581060,63191,1628968309,1628969030,2021-08-14 21:11:49,2021-08-14 21:23:50,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.1752,15.56177",54.1752,15.56177,"Stadion",1452.18636406564,"54.18588,15.55375 54.1752,15.56177",721,7.25086117980068,"3581060_3579613","Latarnia Morska -> Stadion",2021-08-14 21:11:49,"2021-08-14","2021","08","14","21:11:49","21","11","49",2021-08-14 21:23:50,"sob\.",7,"21:"
"5528",3581060,3581049,63047,1628968910,1628969872,2021-08-14 21:21:50,2021-08-14 21:37:52,"54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",2180.33153738889,"54.17112,15.56722 54.18588,15.55375",962,8.15924483846155,"3581049_3581060","ul. 1 Maja -> Latarnia Morska",2021-08-14 21:21:50,"2021-08-14","2021","08","14","21:21:50","21","21","50",2021-08-14 21:37:52,"sob\.",7,"21:"
"5529",3581060,3581049,63193,1628968910,1628969872,2021-08-14 21:21:50,2021-08-14 21:37:52,"54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",2180.33153738889,"54.17112,15.56722 54.18588,15.55375",962,8.15924483846155,"3581049_3581060","ul. 1 Maja -> Latarnia Morska",2021-08-14 21:21:50,"2021-08-14","2021","08","14","21:21:50","21","21","50",2021-08-14 21:37:52,"sob\.",7,"21:"
"5530",3576237,3575154,63043,1628969030,1628969511,2021-08-14 21:23:50,2021-08-14 21:31:51,"54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców","54.17624,15.57618",54.17624,15.57618,"Ratusz",767.758459035165,"54.17592,15.58307 54.17624,15.57618",481,5.74621715701994,"3575154_3576237","Ul. Słowińców -> Ratusz",2021-08-14 21:23:50,"2021-08-14","2021","08","14","21:23:50","21","23","50",2021-08-14 21:31:51,"sob\.",7,"21:"
"5531",3581070,3579613,63001,1628969030,1628970233,2021-08-14 21:23:50,2021-08-14 21:43:53,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego",2141.41749096548,"54.1752,15.56177 54.1773,15.54264",1203,6.40823189316353,"3579613_3581070","Stadion -> ul. Arciszewskiego",2021-08-14 21:23:50,"2021-08-14","2021","08","14","21:23:50","21","23","50",2021-08-14 21:43:53,"sob\.",7,"21:"
"5532",3581070,3579613,63191,1628969151,1628970233,2021-08-14 21:25:51,2021-08-14 21:43:53,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego",2141.41749096548,"54.1752,15.56177 54.1773,15.54264",1082,7.12486411042119,"3579613_3581070","Stadion -> ul. Arciszewskiego",2021-08-14 21:25:51,"2021-08-14","2021","08","14","21:25:51","21","25","51",2021-08-14 21:43:53,"sob\.",7,"21:"
"5533",3581070,3579613,63185,1628969151,1628970353,2021-08-14 21:25:51,2021-08-14 21:45:53,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego",2141.41749096548,"54.1752,15.56177 54.1773,15.54264",1202,6.41356320089495,"3579613_3581070","Stadion -> ul. Arciszewskiego",2021-08-14 21:25:51,"2021-08-14","2021","08","14","21:25:51","21","25","51",2021-08-14 21:45:53,"sob\.",7,"21:"
"5534",3581060,3580938,63015,1628969271,1628970353,2021-08-14 21:27:51,2021-08-14 21:45:53,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",4269.22325203499,"54.1872,15.59208 54.18588,15.55375",1082,14.2044396555693,"3580938_3581060","Kamienny Szaniec -> Latarnia Morska",2021-08-14 21:27:51,"2021-08-14","2021","08","14","21:27:51","21","27","51",2021-08-14 21:45:53,"sob\.",7,"21:"
"5535",3581086,3580938,63178,1628969632,1628971315,2021-08-14 21:33:52,2021-08-14 22:01:55,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.19271,15.66269",54.19271,15.66269,"Podczele - ul. Brzeska",7882.43331088458,"54.1872,15.59208 54.19271,15.66269",1683,16.8608199163306,"3580938_3581086","Kamienny Szaniec -> Podczele - ul. Brzeska",2021-08-14 21:33:52,"2021-08-14","2021","08","14","21:33:52","21","33","52",2021-08-14 22:01:55,"sob\.",7,"21:"
"5536",3581086,3580938,63028,1628969632,1628971315,2021-08-14 21:33:52,2021-08-14 22:01:55,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.19271,15.66269",54.19271,15.66269,"Podczele - ul. Brzeska",7882.43331088458,"54.1872,15.59208 54.19271,15.66269",1683,16.8608199163306,"3580938_3581086","Kamienny Szaniec -> Podczele - ul. Brzeska",2021-08-14 21:33:52,"2021-08-14","2021","08","14","21:33:52","21","33","52",2021-08-14 22:01:55,"sob\.",7,"21:"
"5537",3581049,3581070,63041,1628970233,1628971315,2021-08-14 21:43:53,2021-08-14 22:01:55,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja",2815.35410186943,"54.1773,15.54264 54.17112,15.56722",1082,9.36716706721805,"3581070_3581049","ul. Arciszewskiego -> ul. 1 Maja",2021-08-14 21:43:53,"2021-08-14","2021","08","14","21:43:53","21","43","53",2021-08-14 22:01:55,"sob\.",7,"21:"
"5538",3581078,3581070,63154,1628970353,1628970954,2021-08-14 21:45:53,2021-08-14 21:55:54,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1719.29360551582,"54.1773,15.54264 54.16255,15.54869",601,10.2985973042545,"3581070_3581078","ul. Arciszewskiego -> ul. Toruńska",2021-08-14 21:45:53,"2021-08-14","2021","08","14","21:45:53","21","45","53",2021-08-14 21:55:54,"sob\.",7,"21:"
"5539",3581078,3581070,63153,1628970353,1628970954,2021-08-14 21:45:53,2021-08-14 21:55:54,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1719.29360551582,"54.1773,15.54264 54.16255,15.54869",601,10.2985973042545,"3581070_3581078","ul. Arciszewskiego -> ul. Toruńska",2021-08-14 21:45:53,"2021-08-14","2021","08","14","21:45:53","21","45","53",2021-08-14 21:55:54,"sob\.",7,"21:"
"5540",3581078,3581070,63051,1628970353,1628970954,2021-08-14 21:45:53,2021-08-14 21:55:54,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1719.29360551582,"54.1773,15.54264 54.16255,15.54869",601,10.2985973042545,"3581070_3581078","ul. Arciszewskiego -> ul. Toruńska",2021-08-14 21:45:53,"2021-08-14","2021","08","14","21:45:53","21","45","53",2021-08-14 21:55:54,"sob\.",7,"21:"
"5541",3581078,3581070,63082,1628970353,1628970954,2021-08-14 21:45:53,2021-08-14 21:55:54,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1719.29360551582,"54.1773,15.54264 54.16255,15.54869",601,10.2985973042545,"3581070_3581078","ul. Arciszewskiego -> ul. Toruńska",2021-08-14 21:45:53,"2021-08-14","2021","08","14","21:45:53","21","45","53",2021-08-14 21:55:54,"sob\.",7,"21:"
"5542",3581049,3580557,63044,1628970593,1628971195,2021-08-14 21:49:53,2021-08-14 21:59:55,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja",2719.33371414515,"54.17906,15.59042 54.17112,15.56722",602,16.2617962972135,"3580557_3581049","Ogrody - ul. Fredry -> ul. 1 Maja",2021-08-14 21:49:53,"2021-08-14","2021","08","14","21:49:53","21","49","53",2021-08-14 21:59:55,"sob\.",7,"21:"
"5543",3579613,3581060,63015,1628970834,1628971916,2021-08-14 21:53:54,2021-08-14 22:11:56,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.1752,15.56177",54.1752,15.56177,"Stadion",1452.18636406564,"54.18588,15.55375 54.1752,15.56177",1082,4.83167366971931,"3581060_3579613","Latarnia Morska -> Stadion",2021-08-14 21:53:54,"2021-08-14","2021","08","14","21:53:54","21","53","54",2021-08-14 22:11:56,"sob\.",7,"21:"
"5544",3581078,3576237,63043,1628970834,1628971796,2021-08-14 21:53:54,2021-08-14 22:09:56,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",3394.10598530445,"54.17624,15.57618 54.16255,15.54869",962,12.7014361196424,"3576237_3581078","Ratusz -> ul. Toruńska",2021-08-14 21:53:54,"2021-08-14","2021","08","14","21:53:54","21","53","54",2021-08-14 22:09:56,"sob\.",7,"21:"
"5545",3580938,3581060,63063,1628971195,1628972276,2021-08-14 21:59:55,2021-08-14 22:17:56,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",4269.22325203499,"54.18588,15.55375 54.1872,15.59208",1081,14.2175797477576,"3581060_3580938","Latarnia Morska -> Kamienny Szaniec",2021-08-14 21:59:55,"2021-08-14","2021","08","14","21:59:55","21","59","55",2021-08-14 22:17:56,"sob\.",7,"21:"
